0,BIRCH,K-Means,MiniBatchKMeans,BisectingKMeans,AggCluWard, Class
Gaia21axh,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21axg,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21axe,1.0,7.0,3.0,6.0,4.0,CV
Gaia21axc,7.0,1.0,2.0,2.0,1.0,CV
Gaia21awy,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21awr,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21awq,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21awp,0.0,5.0,6.0,4.0,7.0,unknown
Gaia21awo,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21awn,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21awm,4.0,5.0,2.0,4.0,7.0,Nova
Gaia21awl,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21awk,3.0,4.0,3.0,7.0,1.0,CV
Gaia21awj,1.0,7.0,3.0,7.0,4.0,unknown
Gaia21awi,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21awh,0.0,5.0,6.0,4.0,0.0,unknown
Gaia21awg,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21awd,0.0,7.0,3.0,7.0,0.0,unknown
Gaia21avw,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21avv,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21avu,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21avt,1.0,0.0,1.0,0.0,2.0,unknown
Gaia21avp,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21avk,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21ave,0.0,7.0,3.0,6.0,0.0,unknown
Gaia21avc,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21avb,7.0,1.0,2.0,2.0,1.0,CV
Gaia21ava,7.0,1.0,2.0,3.0,1.0,CV
Gaia21auz,3.0,4.0,2.0,3.0,1.0,CV
Gaia21auy,3.0,1.0,2.0,3.0,1.0,unknown
Gaia21aux,3.0,3.0,6.0,3.0,1.0,
Gaia21auw,3.0,3.0,3.0,7.0,0.0,unknown
Gaia21auv,4.0,5.0,6.0,2.0,7.0,unknown
Gaia21aup,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21aul,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21aue,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21aud,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21aua,4.0,6.0,6.0,4.0,0.0,unknown
Gaia21atr,6.0,3.0,3.0,7.0,6.0,unknown
Gaia21atm,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21atj,3.0,1.0,2.0,3.0,1.0,CV
Gaia21atf,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21ata,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21asx,7.0,1.0,5.0,2.0,1.0,CV
Gaia21asv,3.0,4.0,1.0,2.0,1.0,CV
Gaia21ast,4.0,4.0,1.0,4.0,7.0,BL Lac
Gaia21ass,0.0,5.0,6.0,4.0,0.0,unknown
Gaia21asr,0.0,7.0,3.0,7.0,5.0,unknown
Gaia21asl,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21arw,7.0,1.0,2.0,3.0,1.0,CV
Gaia21arv,3.0,6.0,3.0,5.0,0.0,YSO
Gaia21art,7.0,4.0,2.0,3.0,1.0,unknown
Gaia21ars,0.0,4.0,3.0,5.0,1.0,unknown
Gaia21arq,3.0,6.0,6.0,4.0,0.0,YSO
Gaia21arp,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21aro,3.0,5.0,1.0,4.0,1.0,BL Lac
Gaia21arn,4.0,5.0,2.0,4.0,7.0,unknown
Gaia21arl,7.0,1.0,2.0,3.0,1.0,CV
Gaia21arj,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21ara,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21aqz,4.0,5.0,6.0,0.0,7.0,AGN
Gaia21aqy,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21aqv,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21aqd,5.0,0.0,0.0,1.0,2.0,SN II
Gaia21apz,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21apv,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21apu,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21apj,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21aph,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21apg,4.0,5.0,6.0,4.0,1.0,unknown
Gaia21aor,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21aoo,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21aoj,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21aoc,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21aob,7.0,1.0,2.0,2.0,1.0,CV
Gaia21anz,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21ant,4.0,0.0,0.0,1.0,1.0,SN Ia
Gaia21anr,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21anm,0.0,6.0,3.0,7.0,0.0,unknown
Gaia21anl,3.0,4.0,2.0,3.0,0.0,CV
Gaia21ane,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21anc,3.0,5.0,6.0,4.0,0.0,AGN
Gaia21amz,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21amt,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21amq,4.0,4.0,2.0,3.0,7.0,unknown
Gaia21amg,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21amb,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21alz,7.0,1.0,5.0,2.0,1.0,CV
Gaia21alw,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21alu,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21all,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21alh,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21alb,0.0,7.0,3.0,6.0,4.0,unknown
Gaia21akz,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21akp,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21ako,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21akl,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21aki,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21akg,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21akb,4.0,1.0,5.0,2.0,7.0,unknown
Gaia21ajz,6.0,2.0,5.0,2.0,6.0,unknown
Gaia21ajy,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21ajv,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21aju,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21ajt,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21aje,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ajc,0.0,4.0,3.0,5.0,1.0,unknown
Gaia21aja,3.0,3.0,6.0,3.0,5.0,unknown
Gaia21aiz,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21aiv,5.0,0.0,4.0,1.0,2.0,unknown
Gaia21aiu,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21ais,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21air,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21aiq,0.0,5.0,2.0,2.0,0.0,unknown
Gaia21aio,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21aib,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ahy,3.0,4.0,2.0,3.0,5.0,SN Ia
Gaia21ahr,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21aho,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ahd,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21agz,0.0,7.0,3.0,6.0,0.0,unknown
Gaia21agx,0.0,6.0,3.0,5.0,1.0,unknown
Gaia21agj,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21agi,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21afx,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21afr,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21afq,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21afn,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21afl,3.0,4.0,2.0,3.0,0.0,YSO
Gaia21afk,7.0,0.0,1.0,0.0,1.0,unknown
Gaia21afj,7.0,1.0,5.0,3.0,1.0,unknown
Gaia21afi,7.0,1.0,5.0,2.0,1.0,CV
Gaia21aeu,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21aeq,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21aeo,3.0,5.0,6.0,4.0,7.0,AGN
Gaia21aei,3.0,4.0,1.0,4.0,1.0,QSO
Gaia21adr,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21adn,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21adi,4.0,1.0,2.0,3.0,1.0,unknown
Gaia21acz,4.0,4.0,2.0,3.0,7.0,BL Lac
Gaia21acm,3.0,4.0,5.0,3.0,1.0,QSO
Gaia21acj,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21aci,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21ach,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21abx,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21abw,7.0,1.0,2.0,3.0,1.0,CV
Gaia21abv,7.0,1.0,5.0,2.0,2.0,CV
Gaia21abr,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21abo,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21abn,5.0,0.0,4.0,1.0,2.0,SN II
Gaia21abl,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21abe,7.0,1.0,5.0,2.0,1.0,CV
Gaia21aav,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21aal,0.0,3.0,3.0,7.0,5.0,unknown
Gaia20fxx,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20fxp,7.0,1.0,5.0,2.0,1.0,CV
Gaia20fxn,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia20fxl,5.0,0.0,4.0,0.0,2.0,unknown
Gaia20fxi,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20fxa,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20fwy,3.0,3.0,3.0,7.0,5.0,star
Gaia20fwv,0.0,7.0,3.0,5.0,0.0,unknown
Gaia20fwu,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fwq,4.0,1.0,5.0,2.0,7.0,unknown
Gaia20fwo,5.0,0.0,4.0,0.0,2.0,SN II
Gaia20fwk,7.0,1.0,2.0,3.0,1.0,CV
Gaia20fwh,7.0,1.0,2.0,2.0,1.0,unknown
Gaia20fwg,3.0,3.0,3.0,7.0,5.0,star
Gaia20fwc,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20fvz,7.0,4.0,2.0,3.0,1.0,CV
Gaia20fvs,0.0,5.0,6.0,4.0,0.0,unknown
Gaia20fvq,3.0,5.0,2.0,3.0,5.0,QSO
Gaia20fvp,4.0,4.0,2.0,3.0,7.0,unknown
Gaia20fvo,3.0,3.0,2.0,3.0,5.0,unknown
Gaia20fvi,5.0,0.0,4.0,0.0,2.0,unknown
Gaia20fvf,5.0,0.0,4.0,0.0,2.0,unknown
Gaia20fuv,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia20fuu,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20fut,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fup,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20ful,5.0,0.0,4.0,0.0,2.0,SN II
Gaia20fuf,0.0,6.0,6.0,4.0,0.0,unknown
Gaia20fud,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20fty,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia20fts,7.0,1.0,5.0,2.0,1.0,CV
Gaia20ftq,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20ftn,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20ftl,4.0,5.0,6.0,4.0,0.0,unknown
Gaia20fta,7.0,1.0,2.0,3.0,1.0,CV
Gaia20fsy,3.0,4.0,2.0,3.0,1.0,CV
Gaia20fsx,3.0,4.0,2.0,3.0,1.0,CV
Gaia20fsw,3.0,3.0,3.0,7.0,5.0,unknown
Gaia20fss,5.0,0.0,4.0,0.0,2.0,SN II
Gaia20fsq,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20fsh,5.0,0.0,1.0,0.0,2.0,SN Ia
Gaia20fse,5.0,0.0,4.0,0.0,2.0,unknown
Gaia20frx,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20fru,4.0,5.0,6.0,4.0,7.0,BL Lac
Gaia20frt,4.0,1.0,5.0,2.0,1.0,CV
Gaia20frn,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20frf,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20fqw,5.0,0.0,4.0,0.0,2.0,SN Ib
Gaia20fqv,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20fqr,4.0,5.0,6.0,4.0,7.0,QSO
Gaia20fqn,4.0,4.0,2.0,3.0,7.0,unknown
Gaia20fqd,0.0,6.0,6.0,4.0,0.0,unknown
Gaia20fpr,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fpj,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20foz,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20fow,7.0,1.0,5.0,2.0,1.0,CV
Gaia20foj,4.0,5.0,6.0,4.0,1.0,unknown
Gaia20foh,3.0,3.0,3.0,7.0,5.0,unknown
Gaia20fnx,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20fnr,0.0,6.0,6.0,4.0,0.0,ULENS
Gaia20fnm,5.0,0.0,4.0,0.0,2.0,SN IIb
Gaia20fni,5.0,0.0,4.0,1.0,2.0,unknown
Gaia20fmx,7.0,1.0,2.0,3.0,1.0,CV
Gaia20fmw,7.0,4.0,2.0,3.0,7.0,unknown
Gaia20fmm,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20fml,7.0,1.0,2.0,2.0,1.0,CV
Gaia20fmb,0.0,6.0,6.0,4.0,0.0,unknown
Gaia20fly,4.0,4.0,1.0,2.0,7.0,AGN
Gaia20flx,3.0,4.0,2.0,3.0,1.0,CV
Gaia20flo,5.0,0.0,0.0,1.0,2.0,unknown
Gaia20flm,5.0,0.0,1.0,0.0,2.0,SN II
Gaia20fll,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia20flc,0.0,6.0,6.0,4.0,0.0,unknown
Gaia20fkx,5.0,0.0,0.0,1.0,2.0,SLSN
Gaia20fkv,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fku,4.0,5.0,6.0,4.0,7.0,AGN
Gaia20fkt,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20fks,4.0,5.0,2.0,4.0,7.0,Varstar
Gaia20fkn,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fkm,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20fkk,3.0,6.0,6.0,7.0,0.0,unknown
Gaia20fjx,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20fjv,7.0,4.0,2.0,3.0,5.0,CV
Gaia20fjt,0.0,6.0,3.0,5.0,7.0,unknown
Gaia20fjq,7.0,2.0,5.0,2.0,1.0,unknown
Gaia20fjo,5.0,0.0,4.0,0.0,2.0,SN II
Gaia20fjm,5.0,0.0,4.0,0.0,2.0,SN II
Gaia20fjg,4.0,6.0,6.0,4.0,0.0,BL Lac
Gaia20fjf,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20fjc,5.0,0.0,1.0,0.0,2.0,unknown
Gaia20fiv,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20fis,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fir,3.0,3.0,3.0,7.0,5.0,unknown
Gaia20fiq,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20fil,0.0,4.0,2.0,3.0,1.0,QSO
Gaia20fii,3.0,3.0,3.0,7.0,5.0,unknown
Gaia20fie,5.0,0.0,4.0,0.0,2.0,unknown
Gaia20fhy,0.0,6.0,6.0,4.0,0.0,unknown
Gaia20fhw,7.0,4.0,2.0,3.0,1.0,CV
Gaia20fhv,3.0,3.0,3.0,7.0,0.0,unknown
Gaia20fho,6.0,2.0,5.0,2.0,6.0,unknown
Gaia20fhn,3.0,4.0,1.0,3.0,0.0,unknown
Gaia20fhg,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fhd,2.0,0.0,7.0,0.0,3.0,unknown
Gaia20fhc,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fhb,0.0,6.0,6.0,4.0,0.0,unknown
Gaia20fgx,0.0,7.0,3.0,6.0,0.0,YSO
Gaia20fgq,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20fgp,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fgo,3.0,5.0,6.0,4.0,5.0,unknown
Gaia20fgn,5.0,0.0,1.0,0.0,2.0,SN Ia
Gaia20fgl,3.0,5.0,1.0,4.0,1.0,unknown
Gaia20fgk,4.0,4.0,1.0,3.0,7.0,unknown
Gaia20fgj,7.0,1.0,2.0,2.0,5.0,CV
Gaia20fgi,7.0,1.0,2.0,2.0,1.0,unknown
Gaia20fgh,0.0,7.0,3.0,6.0,0.0,star
Gaia20ffy,4.0,4.0,6.0,3.0,1.0,QSO
Gaia20ffw,7.0,1.0,5.0,2.0,1.0,CV
Gaia20ffn,7.0,1.0,2.0,2.0,1.0,unknown
Gaia20ffm,7.0,0.0,5.0,2.0,1.0,unknown
Gaia20ffl,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20ffc,4.0,5.0,6.0,4.0,7.0,QSO
Gaia20ffa,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20fex,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20fer,7.0,1.0,5.0,2.0,1.0,CV
Gaia20feq,7.0,0.0,5.0,2.0,1.0,unknown
Gaia20fep,7.0,1.0,2.0,2.0,1.0,unknown
Gaia20feh,5.0,0.0,0.0,1.0,2.0,SN II
Gaia20fdt,5.0,0.0,0.0,1.0,2.0,unknown
Gaia20fdl,3.0,4.0,1.0,3.0,1.0,unknown
Gaia20fdj,3.0,6.0,3.0,5.0,1.0,unknown
Gaia20fdi,3.0,3.0,2.0,3.0,5.0,unknown
Gaia20fdg,7.0,1.0,5.0,2.0,1.0,CV
Gaia20fcz,7.0,3.0,2.0,3.0,1.0,CV
Gaia20fcu,5.0,0.0,0.0,1.0,2.0,unknown
Gaia20fcq,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20fcj,0.0,6.0,3.0,5.0,0.0,YSO
Gaia20fci,0.0,6.0,3.0,5.0,0.0,YSO
Gaia20fcg,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20fcf,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20fcc,4.0,5.0,6.0,4.0,0.0,unknown
Gaia20fcb,3.0,4.0,3.0,7.0,0.0,unknown
Gaia20fca,7.0,0.0,5.0,1.0,2.0,unknown
Gaia20fbu,7.0,1.0,2.0,2.0,1.0,CV
Gaia20fbq,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20fbn,3.0,4.0,2.0,3.0,7.0,CV
Gaia20fbe,4.0,5.0,6.0,4.0,1.0,QSO
Gaia20fbb,4.0,5.0,6.0,4.0,7.0,AGN
Gaia20fba,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20fay,0.0,6.0,3.0,5.0,0.0,RCrB
Gaia20fax,7.0,4.0,5.0,2.0,1.0,unknown
Gaia20fav,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20fal,7.0,1.0,2.0,2.0,1.0,CV
Gaia20fak,3.0,3.0,3.0,7.0,5.0,unknown
Gaia20faj,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20ezx,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20ezu,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20ezk,7.0,1.0,2.0,3.0,1.0,CV
Gaia20ezj,4.0,4.0,2.0,3.0,1.0,unknown
Gaia20ezi,4.0,5.0,6.0,4.0,7.0,QSO
Gaia20ezb,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20eyz,4.0,5.0,6.0,2.0,7.0,unknown
Gaia20eyy,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20eyw,4.0,5.0,6.0,2.0,7.0,unknown
Gaia20eyt,3.0,4.0,2.0,3.0,7.0,CV
Gaia20eys,7.0,1.0,2.0,3.0,1.0,CV
Gaia20eyr,7.0,1.0,2.0,2.0,1.0,CV
Gaia20eyq,3.0,3.0,2.0,3.0,5.0,CV
Gaia20eyh,0.0,6.0,3.0,5.0,0.0,YSO
Gaia20eya,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20exr,0.0,4.0,3.0,5.0,0.0,YSO
Gaia20exq,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia20exn,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20exi,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia20ewr,6.0,2.0,5.0,1.0,6.0,SLSN
Gaia20ewd,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia20evz,4.0,5.0,6.0,4.0,7.0,QSO
Gaia20evy,7.0,1.0,2.0,2.0,1.0,CV
Gaia20evx,4.0,5.0,6.0,4.0,7.0,BL Lac
Gaia20evt,5.0,0.0,0.0,1.0,2.0,unknown
Gaia20evm,5.0,0.0,4.0,0.0,2.0,SN II
Gaia20euw,5.0,0.0,0.0,1.0,2.0,CV
Gaia20euv,5.0,0.0,0.0,1.0,2.0,unknown
Gaia20euo,3.0,3.0,2.0,3.0,5.0,SN Ia
Gaia20eug,5.0,0.0,4.0,0.0,2.0,SN II
Gaia20etx,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia20etu,5.0,0.0,0.0,1.0,2.0,SN II
Gaia20etr,1.0,7.0,3.0,6.0,4.0,unknown
Gaia20etq,1.0,7.0,3.0,6.0,4.0,unknown
Gaia20etp,4.0,5.0,2.0,3.0,7.0,TDE
Gaia20etm,0.0,7.0,3.0,6.0,0.0,YSO
Gaia20etl,1.0,6.0,6.0,5.0,4.0,QSO
Gaia20etd,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia20esw,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20esr,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20esp,4.0,5.0,6.0,4.0,7.0,AGN
Gaia20eso,7.0,1.0,5.0,2.0,1.0,CV
Gaia20esm,4.0,5.0,6.0,4.0,7.0,QSO
Gaia20esk,0.0,4.0,1.0,5.0,0.0,unknown
Gaia20erz,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20ern,0.0,4.0,3.0,5.0,0.0,unknown
Gaia20erm,7.0,1.0,5.0,2.0,1.0,CV
Gaia20era,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia20equ,0.0,3.0,3.0,7.0,5.0,unknown
Gaia20eqt,0.0,7.0,3.0,7.0,0.0,unknown
Gaia20eqs,0.0,3.0,3.0,7.0,5.0,unknown
Gaia20eqr,0.0,7.0,3.0,7.0,4.0,unknown
Gaia20eqm,1.0,7.0,3.0,6.0,4.0,unknown
Gaia20eqj,0.0,3.0,3.0,7.0,0.0,unknown
Gaia20eqe,5.0,0.0,4.0,0.0,2.0,unknown
Gaia20eqc,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia20epz,4.0,6.0,6.0,5.0,0.0,unknown
Gaia20epv,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20ept,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20eps,7.0,4.0,1.0,2.0,1.0,unknown
Gaia20epc,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20eoz,0.0,7.0,1.0,5.0,0.0,unknown
Gaia20eoh,7.0,4.0,1.0,2.0,1.0,unknown
Gaia20eoe,5.0,0.0,1.0,0.0,2.0,SN II
Gaia20eod,5.0,0.0,1.0,0.0,2.0,unknown
Gaia20eob,4.0,5.0,6.0,4.0,7.0,BL Lac
Gaia20ens,4.0,5.0,6.0,4.0,7.0,QSO
Gaia20eno,7.0,1.0,2.0,3.0,1.0,unknown
Gaia20enm,5.0,0.0,4.0,1.0,2.0,SN IIn
Gaia20enl,5.0,0.0,4.0,0.0,2.0,unknown
Gaia20enh,3.0,3.0,2.0,3.0,5.0,unknown
Gaia20enc,7.0,1.0,2.0,3.0,1.0,unknown
Gaia20emv,0.0,6.0,6.0,5.0,0.0,unknown
Gaia20emk,0.0,6.0,3.0,5.0,1.0,YSO
Gaia20emb,4.0,5.0,6.0,4.0,7.0,QSO
Gaia20elz,7.0,1.0,5.0,2.0,1.0,CV
Gaia20ely,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20elv,4.0,5.0,6.0,4.0,7.0,BL Lac
Gaia20elg,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20ela,4.0,5.0,6.0,4.0,7.0,AGN
Gaia20ekn,5.0,0.0,0.0,1.0,2.0,SLSN
Gaia20ekk,1.0,7.0,1.0,0.0,4.0,SN Ia
Gaia20ekd,4.0,5.0,6.0,4.0,7.0,AGN
Gaia20ejx,7.0,1.0,2.0,2.0,1.0,unknown
Gaia20ejm,3.0,4.0,2.0,3.0,1.0,unknown
Gaia20ejl,3.0,4.0,2.0,3.0,1.0,CV
Gaia20ejk,7.0,1.0,5.0,2.0,1.0,CV
Gaia20ejh,5.0,0.0,0.0,1.0,2.0,SN II
Gaia20eje,7.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20ejb,0.0,6.0,6.0,4.0,0.0,unknown
Gaia20eja,4.0,4.0,2.0,3.0,7.0,CV
Gaia20eiy,5.0,0.0,0.0,1.0,2.0,unknown
Gaia20eix,5.0,0.0,1.0,0.0,2.0,unknown
Gaia20eiv,5.0,0.0,4.0,0.0,2.0,unknown
Gaia20ein,7.0,1.0,2.0,2.0,1.0,CV
Gaia20eim,4.0,5.0,2.0,4.0,7.0,unknown
Gaia20eid,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20eib,4.0,5.0,6.0,4.0,7.0,BL Lac
Gaia20ehx,1.0,7.0,3.0,6.0,4.0,YSO
Gaia20ehr,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia20eho,4.0,5.0,6.0,4.0,7.0,QSO
Gaia20ehl,7.0,5.0,6.0,2.0,1.0,unknown
Gaia20ehj,7.0,1.0,5.0,2.0,1.0,CV
Gaia20ehh,0.0,5.0,6.0,4.0,0.0,unknown
Gaia20ehc,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20ego,7.0,1.0,5.0,2.0,1.0,CV
Gaia20egm,3.0,0.0,1.0,0.0,1.0,unknown
Gaia20egl,0.0,6.0,3.0,5.0,0.0,YSO
Gaia20ege,7.0,0.0,5.0,2.0,1.0,unknown
Gaia20egc,0.0,4.0,3.0,5.0,1.0,YSO
Gaia20egb,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20efz,4.0,5.0,6.0,4.0,7.0,unknown
Gaia20efl,0.0,6.0,6.0,4.0,0.0,Varstar
Gaia20efj,7.0,1.0,5.0,2.0,1.0,unknown
Gaia20efd,3.0,4.0,2.0,3.0,1.0,CV
Gaia20eew,5.0,0.0,0.0,1.0,2.0,unknown
Gaia20ees,0.0,6.0,3.0,5.0,0.0,unknown
Gaia20een,3.0,3.0,3.0,7.0,0.0,unknown
Gaia20eel,7.0,0.0,5.0,2.0,1.0,unknown
Gaia20eeb,3.0,6.0,6.0,5.0,0.0,unknown
