0,K-Means,DBSCAN,MiniBatchKMeans,BisectingKMeans,AggCluAvarage,AggCluComplete,AggCluSingle,AggCluWard, Class
Gaia20fxp,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20fxn,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20fxl,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20fxi,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20fxa,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fwy,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,star
Gaia20fwv,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fwu,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20fwq,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fwo,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia20fwk,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,CV
Gaia20fwh,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fwg,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,star
Gaia20fwc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fvz,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20fvs,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fvq,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,QSO
Gaia20fvp,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20fvo,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia20fvi,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20fvf,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20fuv,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20fuu,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fut,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fup,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20ful,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia20fuf,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fud,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fty,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20fts,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20ftq,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ftn,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20ftl,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20fta,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20fsy,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20fsx,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20fsw,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia20fss,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia20fsq,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20fsh,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20fse,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20frx,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20fru,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,BL Lac
Gaia20frt,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20frn,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20frf,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fqw,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ib
Gaia20fqv,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20fqr,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia20fqn,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fqd,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fpr,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fpj,5.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20foz,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fow,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20foj,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20foh,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fnx,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fnr,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,ULENS
Gaia20fnm,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIb
Gaia20fni,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia20fmx,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20fmw,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20fmm,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fml,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20fmb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fly,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,AGN
Gaia20flx,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20flo,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia20flm,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia20fll,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20flc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fkx,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SLSN
Gaia20fkv,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fku,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia20fkt,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fks,5.0,0.0,2.0,4.0,0.0,1.0,0.0,5.0,Varstar
Gaia20fkn,3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fkm,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20fkk,6.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,unknown
Gaia20fjx,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20fjv,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,CV
Gaia20fjt,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fjq,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fjo,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia20fjm,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia20fjg,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,BL Lac
Gaia20fjf,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fjc,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20fiv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20fis,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fir,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia20fiq,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fil,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,QSO
Gaia20fii,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia20fie,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20fhy,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fhw,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20fhv,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fho,4.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fhn,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20fhg,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20fhd,0.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,unknown
Gaia20fhc,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fhb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fgx,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,YSO
Gaia20fgq,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fgp,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20fgo,3.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,unknown
Gaia20fgn,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20fgl,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia20fgk,6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia20fgj,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,CV
Gaia20fgi,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fgh,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,star
Gaia20ffy,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,QSO
Gaia20ffw,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20ffn,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ffm,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ffl,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20ffc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,QSO
Gaia20ffa,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20fex,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20fer,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20feq,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fep,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20feh,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN II
Gaia20fdt,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia20fdl,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fdj,3.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia20fdi,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia20fdg,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20fcz,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,CV
Gaia20fcu,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia20fcq,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fcj,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia20fci,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia20fcg,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20fcf,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20fcc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20fcb,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia20fca,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia20fbu,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20fbq,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20fbn,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20fbe,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,QSO
Gaia20fbb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia20fba,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20fay,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,RCrB
Gaia20fax,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fav,5.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20fal,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20fak,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia20faj,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20ezx,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ezu,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20ezk,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,CV
Gaia20ezj,6.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20ezi,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,QSO
Gaia20ezb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20eyz,3.0,0.0,6.0,4.0,0.0,1.0,0.0,5.0,unknown
Gaia20eyy,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20eyw,3.0,0.0,6.0,4.0,0.0,1.0,0.0,5.0,unknown
Gaia20eyt,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20eys,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20eyr,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20eyq,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,CV
Gaia20eyh,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,YSO
Gaia20eya,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20exr,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia20exq,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20exn,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20exi,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20ewr,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,SLSN
Gaia20ewd,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20evz,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia20evy,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20evx,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,BL Lac
Gaia20evt,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia20evm,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia20euw,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,CV
Gaia20euv,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia20euo,6.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,SN Ia
Gaia20eug,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia20etx,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20etu,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN II
Gaia20etr,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia20etq,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia20etp,3.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,TDE
Gaia20etm,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,YSO
Gaia20etl,3.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,QSO
Gaia20etd,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20esw,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20esr,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20esp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia20eso,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20esm,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia20esk,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20erz,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ern,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20erm,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20era,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20equ,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia20eqt,2.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia20eqs,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia20eqr,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20eqm,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia20eqj,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20eqe,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20eqc,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20epz,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20epv,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20ept,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20eps,5.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,unknown
Gaia20epc,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20eoz,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20eoh,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20eoe,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia20eod,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20eob,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,BL Lac
Gaia20ens,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia20eno,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia20enm,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN IIn
Gaia20enl,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20enh,6.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia20enc,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20emv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20emk,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia20emb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,QSO
Gaia20elz,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20ely,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20elv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,BL Lac
Gaia20elg,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ela,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia20ekn,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SLSN
Gaia20ekk,2.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,SN Ia
Gaia20ekd,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia20ejx,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,unknown
Gaia20ejm,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20ejl,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20ejk,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20ejh,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN II
Gaia20eje,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20ejb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20eja,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20eiy,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia20eix,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20eiv,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20ein,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20eim,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20eid,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20eib,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,BL Lac
Gaia20ehx,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,YSO
Gaia20ehr,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20eho,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia20ehl,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ehj,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20ehh,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20ehc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20ego,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20egm,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,unknown
Gaia20egl,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia20ege,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20egc,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia20egb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20efz,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20efl,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,Varstar
Gaia20efj,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20efd,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia20eew,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia20ees,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20een,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20eel,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20eeb,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20eea,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20edy,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,CV
Gaia20edx,3.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia20edw,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia20edv,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20edu,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia20edt,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20eds,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20edp,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia20edn,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia20edm,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia20edk,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20edg,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20edf,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20ecz,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20ecy,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia20ecv,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,unknown
Gaia20ecr,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20ecq,5.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ecp,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20ecl,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,CV
Gaia20eck,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia20ecg,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ecd,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia20ecb,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia20ebw,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20ebt,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia20ebs,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia20ebl,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia20ebk,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia20ebi,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20ebh,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,YSO
Gaia20ebe,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia20eba,6.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia20ear,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia20eam,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia20eal,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia20eak,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,Varstar
