0,DBSCAN
Gaia20bbm,0
Gaia20bbk,-1
Gaia20bbj,0
Gaia20bbi,-1
Gaia20bbh,-1
Gaia20bbg,0
Gaia20bbd,0
Gaia20bbc,0
Gaia20baw,0
Gaia20bav,0
Gaia20bas,0
Gaia20bap,0
Gaia20ban,0
Gaia20bal,0
Gaia20bak,0
Gaia20baj,0
Gaia20bai,0
Gaia20bag,0
Gaia20baf,0
Gaia20bad,0
Gaia20bab,0
Gaia20baa,0
Gaia20azz,-1
Gaia20azy,0
Gaia20azx,-1
Gaia20azw,65
Gaia20azv,0
Gaia20azu,-1
Gaia20azt,0
Gaia20azs,0
Gaia20azr,-1
Gaia20azp,0
Gaia20azo,0
Gaia20azm,0
Gaia20azl,0
Gaia20azj,0
Gaia20azi,0
Gaia20azf,0
Gaia20aze,0
Gaia20azd,0
Gaia20azc,-1
Gaia20azb,-1
Gaia20ayz,0
Gaia20ayx,0
Gaia20ayv,-1
Gaia20ayu,0
Gaia20ayt,-1
Gaia20ays,-1
Gaia20ayr,-1
Gaia20ayq,-1
Gaia20ayp,0
Gaia20ayo,0
Gaia20ayn,-1
Gaia20aym,-1
Gaia20ayl,0
Gaia20ayk,0
Gaia20ayj,0
Gaia20ayh,0
Gaia20ayg,0
Gaia20ayf,0
Gaia20aye,0
Gaia20ayc,0
Gaia20ayb,0
Gaia20aya,-1
Gaia20axy,0
Gaia20axw,0
Gaia20axv,0
Gaia20axu,0
Gaia20axt,0
Gaia20axs,0
Gaia20axq,0
Gaia20axo,-1
Gaia20axn,0
Gaia20axj,0
Gaia20axi,0
Gaia20axg,0
Gaia20axf,0
Gaia20axe,-1
Gaia20axc,-1
Gaia20axa,0
Gaia20awz,0
Gaia20awy,0
Gaia20awx,0
Gaia20aww,-1
Gaia20awv,0
Gaia20awu,0
Gaia20awt,0
Gaia20aws,0
Gaia20awr,-1
Gaia20awq,0
Gaia20awp,-1
Gaia20awo,-1
Gaia20awn,0
Gaia20awj,0
Gaia20awi,0
Gaia20awh,-1
Gaia20awg,-1
Gaia20awf,0
Gaia20awc,0
Gaia20awb,0
Gaia20awa,-1
Gaia20avz,0
Gaia20avw,0
Gaia20avv,0
Gaia20avu,-1
Gaia20avt,0
Gaia20avs,-1
Gaia20avq,-1
Gaia20avp,-1
Gaia20avo,0
Gaia20avn,-1
Gaia20avm,-1
Gaia20avl,0
Gaia20avk,0
Gaia20avj,0
Gaia20avf,-1
Gaia20ave,0
Gaia20avd,-1
Gaia20avc,-1
Gaia20avb,0
Gaia20aux,0
Gaia20auw,-1
Gaia20auu,-1
Gaia20aut,-1
Gaia20aus,0
Gaia20aur,-1
Gaia20aup,-1
Gaia20auo,0
Gaia20aun,0
Gaia20aum,-1
Gaia20aul,-1
Gaia20auh,0
Gaia20aug,0
Gaia20auf,-1
Gaia20aue,0
Gaia20atz,0
Gaia20aty,0
Gaia20atx,0
Gaia20atw,-1
Gaia20atv,0
Gaia20atu,0
Gaia20att,0
Gaia20ats,0
Gaia20atr,0
Gaia20atq,-1
Gaia20atp,-1
Gaia20ato,0
Gaia20atn,0
Gaia20atj,-1
Gaia20ati,0
Gaia20ath,-1
Gaia20atg,0
Gaia20atf,0
Gaia20ate,0
Gaia20atd,0
Gaia20atc,-1
Gaia20atb,0
Gaia20asw,0
Gaia20asv,-1
Gaia20asu,0
Gaia20ast,-1
Gaia20ass,0
Gaia20asr,0
Gaia20asq,-1
Gaia20asp,-1
Gaia20aso,0
Gaia20asn,0
Gaia20asm,-1
Gaia20asl,-1
Gaia20ask,0
Gaia20asg,0
Gaia20ase,0
Gaia20asd,-1
Gaia20asc,-1
Gaia20asb,0
Gaia20asa,0
Gaia20arz,0
Gaia20arx,0
Gaia20aru,0
Gaia20art,0
Gaia20ars,0
Gaia20arq,0
Gaia20arp,-1
Gaia20aro,0
Gaia20arn,0
Gaia20ark,0
Gaia20ari,-1
Gaia20arg,0
Gaia20arf,0
Gaia20ard,0
Gaia20ara,0
Gaia20aqy,0
Gaia20aqx,0
Gaia20aqw,0
Gaia20aqu,-1
Gaia20aqt,-1
Gaia20aqr,0
Gaia20aqq,0
Gaia20aqp,0
Gaia20aqo,-1
Gaia20aqn,0
Gaia20aqm,0
Gaia20aqk,0
Gaia20aqg,0
Gaia20aqe,0
Gaia20aqd,0
Gaia20aqc,0
Gaia20aqb,0
Gaia20aqa,-1
Gaia20apt,0
Gaia20aps,0
Gaia20apq,0
Gaia20app,0
Gaia20apo,0
Gaia20apn,0
Gaia20apm,0
Gaia20apl,0
Gaia20aph,0
Gaia20apg,-1
Gaia20apb,0
Gaia20apa,0
Gaia20aoz,0
Gaia20aoy,0
Gaia20aox,0
Gaia20aov,0
Gaia20aos,0
Gaia20aor,0
Gaia20aoq,-1
Gaia20aop,0
Gaia20aoo,0
Gaia20aon,-1
Gaia20aom,0
Gaia20aol,0
Gaia20aok,0
Gaia20aoj,0
Gaia20aoi,0
Gaia20aoh,0
Gaia20aog,-1
Gaia20aoe,0
Gaia20aod,0
Gaia20aoc,0
Gaia20aob,-1
Gaia20aoa,0
Gaia20anz,0
Gaia20any,0
Gaia20anx,-1
Gaia20anu,0
Gaia20ans,-1
Gaia20anq,0
Gaia20anp,0
Gaia20ano,0
Gaia20anm,0
Gaia20anl,-1
Gaia20ank,0
Gaia20anj,-1
Gaia20ani,-1
Gaia20anh,0
Gaia20ang,-1
Gaia20anf,0
Gaia20and,-1
Gaia20anb,0
Gaia20amz,0
Gaia20amy,0
Gaia20amx,0
Gaia20amw,-1
Gaia20amv,0
Gaia20amu,-1
Gaia20amt,-1
Gaia20ams,-1
Gaia20amr,0
Gaia20amq,0
Gaia20amp,0
Gaia20amo,0
Gaia20amn,-1
Gaia20amm,-1
Gaia20aml,0
Gaia20amj,0
Gaia20ami,0
Gaia20amh,0
Gaia20amg,0
Gaia20amf,0
Gaia20ame,0
Gaia20amd,0
Gaia20amc,0
Gaia20ama,0
Gaia20aly,0
Gaia20alx,-1
Gaia20alw,0
Gaia20alt,0
Gaia20als,0
Gaia20alr,0
Gaia20alq,0
Gaia20alp,0
Gaia20alo,0
Gaia20aln,-1
Gaia20all,0
Gaia20alj,-1
Gaia20alg,0
Gaia20ale,0
Gaia20alc,0
Gaia20alb,0
Gaia20ala,0
Gaia20akz,80
Gaia20aky,0
Gaia20akw,0
Gaia20akv,0
Gaia20akt,0
Gaia20aks,0
Gaia20akr,0
Gaia20akq,0
Gaia20akp,0
Gaia20ako,0
Gaia20akm,0
Gaia20akl,0
Gaia20akk,0
Gaia20akj,0
Gaia20aki,-1
Gaia20akh,-1
Gaia20akg,0
Gaia20akf,-1
Gaia20ake,-1
Gaia20akd,0
Gaia20akc,-1
Gaia20akb,0
Gaia20ajz,0
Gaia20ajy,0
Gaia20ajx,0
Gaia20ajw,0
Gaia20ajt,0
Gaia20ajs,0
Gaia20ajq,-1
Gaia20ajp,-1
Gaia20ajo,0
Gaia20ajn,-1
Gaia20ajk,-1
Gaia20ajj,0
Gaia20ajh,0
Gaia20ajf,0
Gaia20aje,0
Gaia20ajc,0
Gaia20ajb,0
Gaia20aiz,0
Gaia20aiy,0
Gaia20aix,0
Gaia20aiw,0
Gaia20aiu,-1
Gaia20ait,0
Gaia20ais,0
Gaia20air,0
Gaia20aiq,0
Gaia20aip,0
Gaia20ain,0
Gaia20aim,0
Gaia20ail,0
Gaia20aik,0
Gaia20aij,0
Gaia20aii,64
Gaia20aig,-1
Gaia20aif,-1
Gaia20aie,0
Gaia20aic,-1
Gaia20aib,-1
Gaia20aia,0
Gaia20ahz,0
Gaia20ahy,0
Gaia20ahx,0
Gaia20ahw,0
Gaia20ahv,0
Gaia20ahu,0
Gaia20ahs,0
Gaia20ahr,0
Gaia20ahq,0
Gaia20aho,0
Gaia20ahn,0
Gaia20ahm,0
Gaia20ahl,0
Gaia20ahk,-1
Gaia20ahh,0
Gaia20ahg,0
Gaia20ahf,-1
Gaia20ahe,-1
Gaia20ahd,-1
Gaia20ahc,-1
Gaia20ahb,-1
Gaia20aha,0
Gaia20agy,0
Gaia20agt,-1
Gaia20ags,-1
Gaia20agr,0
Gaia20agl,73
Gaia20agk,0
Gaia20agh,0
Gaia20age,0
Gaia20agd,0
Gaia20aga,0
Gaia20afz,-1
Gaia20afx,0
Gaia20afw,0
Gaia20afv,0
Gaia20afu,0
Gaia20aft,0
Gaia20afs,-1
Gaia20afr,0
Gaia20afo,0
Gaia20afm,-1
Gaia20afl,0
Gaia20afk,0
Gaia20afi,0
Gaia20afg,0
Gaia20aff,0
Gaia20afd,0
Gaia20afc,-1
Gaia20afb,0
Gaia20afa,0
Gaia20aey,-1
Gaia20aex,0
Gaia20aew,-1
Gaia20aeu,-1
Gaia20aes,0
Gaia20aer,0
Gaia20aep,-1
Gaia20aen,-1
Gaia20aem,-1
Gaia20ael,0
Gaia20aej,-1
Gaia20aei,0
Gaia20aeh,0
Gaia20aee,0
Gaia20aed,-1
Gaia20aeb,0
Gaia20aea,-1
Gaia20adz,0
Gaia20ady,-1
Gaia20adx,0
Gaia20adv,0
Gaia20adu,-1
Gaia20adt,-1
Gaia20ads,0
Gaia20adr,-1
Gaia20adq,-1
Gaia20adp,0
Gaia20ado,0
Gaia20adn,0
Gaia20adm,-1
Gaia20adl,0
Gaia20adk,0
Gaia20adj,0
Gaia20adi,0
Gaia20adg,0
Gaia20add,0
Gaia20adc,0
Gaia20ada,0
Gaia20acz,0
Gaia20acx,0
Gaia20acv,-1
Gaia20acu,-1
Gaia20acr,0
Gaia20acp,0
Gaia20aco,0
Gaia20acn,0
Gaia20acm,0
Gaia20acl,0
Gaia20acj,-1
Gaia20ach,0
Gaia20ace,78
Gaia20acd,0
Gaia20acc,-1
Gaia20acb,-1
Gaia20aca,-1
Gaia20abz,0
Gaia20abw,0
Gaia20abu,0
Gaia20abt,-1
Gaia20abs,-1
Gaia20abq,0
Gaia20abo,0
Gaia20abn,0
Gaia20abm,0
Gaia20abj,-1
Gaia20abh,0
Gaia20abg,0
Gaia20abf,-1
Gaia20abe,0
Gaia20abd,0
Gaia20abb,0
Gaia20aba,-1
Gaia20aaz,0
Gaia20aay,-1
Gaia20aax,0
Gaia20aav,0
Gaia20aau,0
Gaia20aat,0
Gaia20aar,-1
Gaia20aaq,0
Gaia20aap,-1
Gaia20aao,-1
Gaia20aan,0
Gaia20aam,0
Gaia20aal,0
Gaia20aaj,0
Gaia20aah,0
Gaia20aag,0
Gaia20aaf,0
Gaia20aae,-1
Gaia20aad,0
Gaia20aac,-1
Gaia20aab,0
Gaia20aaa,0
Gaia19fup,0
Gaia19fuo,0
Gaia19fum,0
Gaia19fuj,-1
Gaia19fui,0
Gaia19fuh,0
Gaia19fug,0
Gaia19fuf,0
Gaia19fue,0
Gaia19fud,0
Gaia19fub,0
Gaia19fua,0
Gaia19fty,0
Gaia19ftw,0
Gaia19ftv,0
Gaia19ftu,0
Gaia19ftt,0
Gaia19fts,-1
Gaia19ftr,-1
Gaia19ftq,0
Gaia19fto,0
Gaia19ftn,0
Gaia19ftm,0
Gaia19ftl,0
Gaia19ftk,0
Gaia19fti,0
Gaia19fth,0
Gaia19ftf,0
Gaia19fte,0
Gaia19ftd,0
Gaia19ftc,-1
Gaia19ftb,0
Gaia19fsz,0
Gaia19fsx,0
Gaia19fsw,0
Gaia19fsv,0
Gaia19fsu,-1
Gaia19fss,0
Gaia19fsr,0
Gaia19fsq,0
Gaia19fsp,-1
Gaia19fso,0
Gaia19fsn,0
Gaia19fsm,0
Gaia19fsk,0
Gaia19fsj,0
Gaia19fsi,-1
Gaia19fsh,0
Gaia19fsg,-1
Gaia19fsf,0
Gaia19fse,0
Gaia19fsc,0
Gaia19fsa,0
Gaia19frz,0
Gaia19fry,0
Gaia19frx,0
Gaia19frw,0
Gaia19fru,-1
Gaia19frt,0
Gaia19frs,-1
Gaia19frq,0
Gaia19frp,0
Gaia19fro,0
Gaia19frk,0
Gaia19frh,0
Gaia19frg,-1
Gaia19frf,0
Gaia19fre,-1
Gaia19frd,0
Gaia19frc,0
Gaia19frb,0
Gaia19fra,0
Gaia19fqz,0
Gaia19fqy,-1
Gaia19fqx,-1
Gaia19fqw,0
Gaia19fqu,0
Gaia19fqt,0
Gaia19fqs,0
Gaia19fqr,0
Gaia19fqp,-1
Gaia19fqn,0
Gaia19fqm,0
Gaia19fql,-1
Gaia19fqj,0
Gaia19fqi,0
Gaia19fqf,0
Gaia19fqd,0
Gaia19fqc,0
Gaia19fqb,0
Gaia19fqa,0
Gaia19fpz,-1
Gaia19fpw,-1
Gaia19fpv,0
Gaia19fpu,0
Gaia19fpt,0
Gaia19fpq,72
Gaia19fpp,0
Gaia19fpo,0
Gaia19fpn,-1
Gaia19fpj,-1
Gaia19fph,0
Gaia19fpf,0
Gaia19fpe,0
Gaia19fpd,0
Gaia19fpc,76
Gaia19fpb,-1
Gaia19fpa,0
Gaia19foz,-1
Gaia19fov,0
Gaia19fot,-1
Gaia19fos,0
Gaia19for,0
Gaia19foq,-1
Gaia19fop,-1
Gaia19foo,0
Gaia19fon,-1
Gaia19fom,0
Gaia19fol,0
Gaia19fok,-1
Gaia19foj,0
Gaia19fog,0
Gaia19fof,0
Gaia19fod,0
Gaia19foc,0
Gaia19fob,0
Gaia19fnz,0
Gaia19fny,0
Gaia19fnw,0
Gaia19fnt,0
Gaia19fns,0
Gaia19fnr,0
Gaia19fnq,0
Gaia19fnp,0
Gaia19fno,-1
Gaia19fnn,-1
Gaia19fnm,0
Gaia19fnl,0
Gaia19fnj,-1
Gaia19fni,0
Gaia19fng,0
Gaia19fnf,-1
Gaia19fnb,0
Gaia19fna,-1
Gaia19fmy,0
Gaia19fmu,0
Gaia19fmt,-1
Gaia19fmk,0
Gaia19fmh,0
Gaia19fmf,-1
Gaia19fme,0
Gaia19flz,0
Gaia19flx,0
Gaia19flv,0
Gaia19flu,0
Gaia19flt,0
Gaia19fls,0
Gaia19flr,0
Gaia19flq,-1
Gaia19flp,75
Gaia19flo,0
Gaia19fln,0
Gaia19fll,0
Gaia19flk,-1
Gaia19flh,-1
Gaia19flg,0
Gaia19flf,-1
Gaia19fle,-1
Gaia19fld,0
Gaia19flc,-1
Gaia19fkz,0
Gaia19fky,0
Gaia19fkw,0
Gaia19fkv,0
Gaia19fku,0
Gaia19fkt,0
Gaia19fks,-1
Gaia19fkr,0
Gaia19fkq,0
Gaia19fkp,0
Gaia19fkn,0
Gaia19fkm,0
Gaia19fkj,0
Gaia19fkf,0
Gaia19fkc,0
Gaia19fka,-1
Gaia19fjz,-1
Gaia19fjy,81
Gaia19fjx,-1
Gaia19fjw,0
Gaia19fjv,-1
Gaia19fju,-1
Gaia19fjt,82
Gaia19fjs,0
Gaia19fjp,0
Gaia19fjo,0
Gaia19fjm,0
Gaia19fjl,-1
Gaia19fjk,0
Gaia19fjj,0
Gaia19fji,-1
Gaia19fjh,0
Gaia19fje,0
Gaia19fjd,0
Gaia19fjc,0
Gaia19fjb,0
Gaia19fiz,0
Gaia19fiy,-1
Gaia19fix,-1
Gaia19fiw,0
Gaia19fiu,-1
Gaia19fis,0
Gaia19fir,-1
Gaia19fiq,0
Gaia19fip,-1
Gaia19fin,0
Gaia19fim,0
Gaia19fil,0
Gaia19fig,0
Gaia19fif,0
Gaia19fie,0
Gaia19fid,0
Gaia19fia,0
Gaia19fhy,0
Gaia19fhx,0
Gaia19fhw,0
Gaia19fhu,0
Gaia19fht,0
Gaia19fhs,0
Gaia19fhp,0
Gaia19fho,-1
Gaia19fhn,-1
Gaia19fhm,0
Gaia19fhl,0
Gaia19fhk,0
Gaia19fhi,0
Gaia19fhh,-1
Gaia19fhg,0
Gaia19fhe,-1
Gaia19fhd,0
Gaia19fhc,0
Gaia19fgx,0
Gaia19fgu,0
Gaia19fgs,0
Gaia19fgr,0
Gaia19fgq,0
Gaia19fgp,-1
Gaia19fgo,0
Gaia19fgn,-1
Gaia19fgm,0
Gaia19fgl,0
Gaia19fgk,0
Gaia19fgj,32
Gaia19fgf,0
Gaia19fge,0
Gaia19fgc,0
Gaia19fga,0
Gaia19ffz,-1
Gaia19ffy,-1
Gaia19ffx,0
Gaia19ffw,-1
Gaia19ffv,0
Gaia19ffu,0
Gaia19ffq,0
Gaia19ffp,0
Gaia19ffo,0
Gaia19ffn,0
Gaia19ffl,0
Gaia19ffk,0
Gaia19ffj,0
Gaia19ffi,0
Gaia19ffh,0
Gaia19ffg,0
Gaia19fff,0
Gaia19ffe,0
Gaia19ffd,0
Gaia19ffc,0
Gaia19ffb,-1
Gaia19ffa,0
Gaia19fey,0
Gaia19fex,0
Gaia19few,0
Gaia19fev,0
Gaia19feu,0
Gaia19fet,71
Gaia19fes,-1
Gaia19fer,-1
Gaia19fep,0
Gaia19feo,0
Gaia19fem,0
Gaia19fek,0
Gaia19fej,-1
Gaia19feh,0
Gaia19fef,0
Gaia19fee,0
Gaia19fed,0
Gaia19feb,0
Gaia19fea,0
Gaia19fdx,0
Gaia19fdw,0
Gaia19fdv,0
Gaia19fdt,0
Gaia19fdr,0
Gaia19fdq,-1
Gaia19fdp,-1
Gaia19fdo,0
Gaia19fdn,-1
Gaia19fdm,0
Gaia19fdl,0
Gaia19fdk,0
Gaia19fdi,0
Gaia19fdg,-1
Gaia19fdf,0
Gaia19fde,0
Gaia19fdd,-1
Gaia19fdc,0
Gaia19fdb,0
Gaia19fda,0
Gaia19fcz,0
Gaia19fcy,0
Gaia19fcw,0
Gaia19fcv,-1
Gaia19fcu,-1
Gaia19fct,-1
Gaia19fcs,0
Gaia19fcr,-1
Gaia19fcp,0
Gaia19fco,0
Gaia19fcm,0
Gaia19fcl,0
Gaia19fck,-1
Gaia19fcj,0
Gaia19fch,0
Gaia19fcg,-1
Gaia19fcf,0
Gaia19fce,0
Gaia19fcd,0
Gaia19fcb,0
Gaia19fby,-1
Gaia19fbx,0
Gaia19fbv,0
Gaia19fbu,0
Gaia19fbt,0
Gaia19fbs,0
Gaia19fbr,0
Gaia19fbo,0
Gaia19fbn,0
Gaia19fbl,-1
Gaia19fbk,83
Gaia19fbj,-1
Gaia19fbi,0
Gaia19fbh,0
Gaia19fbg,0
Gaia19fbf,0
Gaia19fbe,0
Gaia19fbd,0
Gaia19fbc,0
Gaia19fbb,84
Gaia19fba,0
Gaia19fax,0
Gaia19fav,0
Gaia19fau,0
Gaia19fat,0
Gaia19fas,0
Gaia19far,0
Gaia19faq,0
Gaia19fao,0
Gaia19fam,0
Gaia19fak,-1
Gaia19faj,0
Gaia19fai,0
Gaia19fah,0
Gaia19fag,-1
Gaia19faf,0
Gaia19fae,0
Gaia19fad,0
Gaia19ezz,-1
Gaia19ezy,0
Gaia19ezx,-1
Gaia19ezw,0
Gaia19ezv,-1
Gaia19ezu,-1
Gaia19ezt,0
Gaia19ezs,-1
Gaia19ezr,0
Gaia19ezn,0
Gaia19ezl,0
Gaia19ezj,0
Gaia19ezi,0
Gaia19ezh,0
Gaia19ezg,0
Gaia19ezf,0
Gaia19ezd,0
Gaia19ezc,0
Gaia19eyz,0
Gaia19eyx,0
Gaia19eyu,0
Gaia19eyt,0
Gaia19eys,0
Gaia19eyr,0
Gaia19eyq,0
Gaia19eyp,-1
Gaia19eyo,-1
Gaia19eyn,0
Gaia19eyl,0
Gaia19eyk,0
Gaia19eyj,0
Gaia19eyh,-1
Gaia19eyg,-1
Gaia19eyf,0
Gaia19eye,-1
Gaia19eyd,0
Gaia19eya,0
Gaia19exy,56
Gaia19exv,0
Gaia19exu,0
Gaia19ext,-1
Gaia19exs,0
Gaia19exq,0
Gaia19exp,0
Gaia19exn,0
Gaia19exm,0
Gaia19exl,0
Gaia19exj,-1
Gaia19exi,-1
Gaia19exh,0
Gaia19exg,0
Gaia19exf,0
Gaia19exe,0
Gaia19exd,0
Gaia19exc,0
Gaia19exb,0
Gaia19ewz,0
Gaia19ewy,0
Gaia19ewx,-1
Gaia19eww,0
Gaia19ewv,0
Gaia19ewt,-1
Gaia19ews,0
Gaia19ewr,0
Gaia19ewq,0
Gaia19ewp,0
Gaia19ewo,-1
Gaia19ewm,0
Gaia19ewl,-1
Gaia19ewk,0
Gaia19ewj,0
Gaia19ewi,0
Gaia19ewh,0
Gaia19ewe,-1
Gaia19ewd,0
Gaia19ewc,0
Gaia19evz,0
Gaia19evx,0
Gaia19evw,-1
Gaia19evv,0
Gaia19evu,0
Gaia19evt,0
Gaia19evp,0
Gaia19evo,-1
Gaia19evn,-1
Gaia19evl,0
Gaia19evk,0
Gaia19evj,0
Gaia19evh,0
Gaia19evg,0
Gaia19evf,0
Gaia19eve,-1
Gaia19evd,-1
Gaia19evb,-1
Gaia19euz,-1
Gaia19euy,0
Gaia19eux,0
Gaia19euw,-1
Gaia19euu,-1
Gaia19euq,0
Gaia19eup,0
Gaia19eum,-1
Gaia19eul,0
Gaia19euk,0
Gaia19euj,-1
Gaia19eui,-1
Gaia19euh,0
Gaia19euf,0
Gaia19eud,-1
Gaia19euc,0
Gaia19eub,-1
Gaia19eua,56
Gaia19etz,0
Gaia19ety,0
Gaia19etx,-1
Gaia19etw,0
Gaia19etv,0
Gaia19etu,0
Gaia19ett,56
Gaia19ets,0
Gaia19etr,0
Gaia19etn,0
Gaia19etm,0
Gaia19etl,0
Gaia19etj,0
Gaia19eti,0
Gaia19eth,0
Gaia19etg,0
Gaia19ete,0
Gaia19etd,0
Gaia19etc,0
Gaia19etb,0
Gaia19eta,0
Gaia19esz,0
Gaia19esx,0
Gaia19esw,0
Gaia19esu,0
Gaia19est,0
Gaia19esr,-1
Gaia19esq,0
Gaia19esp,-1
Gaia19eso,0
Gaia19esn,0
Gaia19esm,-1
Gaia19esl,0
Gaia19esk,-1
Gaia19esi,0
Gaia19ese,14
Gaia19esd,0
Gaia19esc,-1
Gaia19esb,-1
Gaia19esa,-1
Gaia19erz,-1
Gaia19ery,-1
Gaia19eru,0
Gaia19ert,0
Gaia19err,0
Gaia19erp,29
Gaia19ero,0
Gaia19ern,0
Gaia19erm,0
Gaia19erl,-1
Gaia19erj,0
Gaia19eri,0
Gaia19erg,0
Gaia19erf,0
Gaia19ere,0
Gaia19erd,-1
Gaia19erc,-1
Gaia19era,0
Gaia19eqz,0
Gaia19eqy,0
Gaia19eqx,0
Gaia19eqw,-1
Gaia19eqv,0
Gaia19equ,0
Gaia19eqt,0
Gaia19eqs,0
Gaia19eqr,0
Gaia19eqo,0
Gaia19eqn,0
Gaia19eqm,0
Gaia19eql,0
Gaia19eqk,0
Gaia19eqe,0
Gaia19eqd,0
Gaia19eqb,0
Gaia19eqa,0
Gaia19epz,0
Gaia19epy,0
Gaia19epx,0
Gaia19epw,0
Gaia19epu,0
Gaia19ept,0
Gaia19eps,0
Gaia19epr,0
Gaia19epq,-1
Gaia19epp,80
Gaia19epo,0
Gaia19epn,0
Gaia19epm,-1
Gaia19epl,-1
Gaia19epk,19
Gaia19epj,0
Gaia19epi,-1
Gaia19eph,0
Gaia19epf,0
Gaia19epe,-1
Gaia19epd,0
Gaia19epa,0
Gaia19eou,0
Gaia19eop,-1
Gaia19eon,0
Gaia19eom,0
Gaia19eol,0
Gaia19eok,0
Gaia19eoj,0
Gaia19eoi,0
Gaia19eoh,0
Gaia19eog,-1
Gaia19eof,0
Gaia19eoe,-1
Gaia19eoc,0
Gaia19eob,0
Gaia19eoa,0
Gaia19enz,0
Gaia19enu,0
Gaia19ent,0
Gaia19ens,0
Gaia19enr,-1
Gaia19eno,0
Gaia19enn,0
Gaia19enm,-1
Gaia19enl,0
Gaia19enk,0
Gaia19enj,-1
Gaia19eni,-1
Gaia19enh,0
Gaia19ene,0
Gaia19end,0
Gaia19enb,-1
Gaia19ena,-1
Gaia19emy,-1
Gaia19emt,0
Gaia19ems,0
Gaia19emr,0
Gaia19emq,0
Gaia19emp,0
Gaia19emo,-1
Gaia19emn,0
Gaia19emm,0
Gaia19eml,0
Gaia19emk,0
Gaia19emj,-1
Gaia19emi,0
Gaia19emh,-1
Gaia19emg,70
Gaia19emf,-1
Gaia19eme,0
Gaia19emd,0
Gaia19emc,0
Gaia19emb,0
Gaia19ema,0
Gaia19ely,0
Gaia19elx,0
Gaia19elw,0
Gaia19elu,0
Gaia19els,-1
Gaia19elq,-1
Gaia19elo,0
Gaia19eln,0
Gaia19elm,-1
Gaia19ell,-1
Gaia19elj,0
Gaia19eli,0
Gaia19elh,-1
Gaia19elg,0
Gaia19elf,0
Gaia19ele,0
Gaia19elc,0
Gaia19ela,-1
Gaia19ekz,-1
Gaia19eky,0
Gaia19ekx,0
Gaia19ekw,0
Gaia19ekv,-1
Gaia19eku,0
Gaia19ekt,-1
Gaia19eks,0
Gaia19ekr,0
Gaia19ekq,0
Gaia19ekp,0
Gaia19eko,-1
Gaia19ekm,0
Gaia19ekk,0
Gaia19eki,0
Gaia19ekg,0
Gaia19ekf,0
Gaia19ekc,76
Gaia19ekb,-1
Gaia19eka,-1
Gaia19ejx,-1
Gaia19ejw,0
Gaia19ejv,0
Gaia19ejt,0
Gaia19ejs,0
Gaia19ejr,0
Gaia19ejq,0
Gaia19ejo,0
Gaia19ejm,0
Gaia19ejl,-1
Gaia19ejk,-1
Gaia19ejj,-1
Gaia19ejg,-1
Gaia19ejf,-1
Gaia19eje,0
Gaia19ejd,-1
Gaia19ejc,-1
Gaia19ejb,0
Gaia19eja,0
Gaia19eiy,0
Gaia19eiw,0
Gaia19eiv,0
Gaia19eiu,0
Gaia19eis,0
Gaia19eir,0
Gaia19eip,0
Gaia19eim,-1
Gaia19eik,0
Gaia19eij,0
Gaia19eie,-1
Gaia19eid,0
Gaia19eic,-1
Gaia19eib,-1
Gaia19eia,-1
Gaia19ehy,0
Gaia19ehx,0
Gaia19ehw,0
Gaia19ehu,0
Gaia19eht,-1
Gaia19ehs,0
Gaia19ehp,0
Gaia19eho,0
Gaia19ehn,0
Gaia19ehl,0
Gaia19ehh,0
Gaia19ehg,0
Gaia19ehf,0
Gaia19ehe,0
Gaia19ehd,0
Gaia19ehc,0
Gaia19eha,0
Gaia19egz,0
Gaia19egy,0
Gaia19egx,-1
Gaia19egw,0
Gaia19egv,-1
Gaia19egs,0
Gaia19egr,0
Gaia19egq,0
Gaia19egp,0
Gaia19egn,0
Gaia19egm,0
Gaia19egl,0
Gaia19egk,-1
Gaia19egj,0
Gaia19egi,-1
Gaia19egh,-1
Gaia19ege,-1
Gaia19egb,0
Gaia19efz,0
Gaia19efy,0
Gaia19efw,-1
Gaia19efv,-1
Gaia19efu,0
Gaia19eft,0
Gaia19efs,0
Gaia19efr,0
Gaia19efq,-1
Gaia19efp,-1
Gaia19efo,-1
Gaia19efm,0
Gaia19efj,0
Gaia19efi,0
Gaia19efh,-1
Gaia19efg,-1
Gaia19eff,-1
Gaia19efe,0
Gaia19eey,-1
Gaia19eex,0
Gaia19eew,0
Gaia19eep,0
Gaia19een,-1
Gaia19eem,0
Gaia19eel,-1
Gaia19eek,0
Gaia19eej,0
Gaia19eei,0
Gaia19eeh,0
Gaia19eeg,0
Gaia19eef,0
Gaia19eec,0
Gaia19eeb,0
Gaia19edz,0
Gaia19edy,0
Gaia19edx,0
Gaia19edu,0
Gaia19edt,0
Gaia19eds,-1
Gaia19edr,0
Gaia19edq,0
Gaia19edp,-1
Gaia19edm,0
Gaia19edl,0
Gaia19edk,0
Gaia19edj,0
Gaia19edi,-1
Gaia19edh,0
Gaia19edf,0
Gaia19ede,0
Gaia19edc,0
Gaia19eda,0
Gaia19ecz,0
Gaia19ecy,0
Gaia19ecx,0
Gaia19ecv,0
Gaia19ect,0
Gaia19ecs,0
Gaia19ecr,0
Gaia19ecq,0
Gaia19ecp,0
Gaia19ecl,0
Gaia19ecj,0
Gaia19eci,0
Gaia19ech,0
Gaia19ecg,0
